Date,Price,Open,High,Low,Volume,Chg%
"Apr 13, 2020",15.537,15.875,15.975,15.385,50.16K,-3.21%
"Apr 09, 2020",16.053,15.215,16.09,15.175,64.32K,5.58%
"Apr 08, 2020",15.205,15.305,15.445,15.11,43.34K,-1.93%
"Apr 07, 2020",15.504,15.65,15.785,15.265,0.07K,2.05%
"Apr 06, 2020",15.193,14.655,15.26,14.645,0.09K,4.65%
"Apr 03, 2020",14.518,14.68,14.75,14.54,0.06K,-1.09%
"Apr 02, 2020",14.678,14.585,14.585,14.575,0.00K,4.78%
"Apr 01, 2020",14.008,14.175,14.175,14.175,0.00K,-1.21%
"Mar 31, 2020",14.18,14.105,14.34,14.105,0.01K,0.17%
"Mar 30, 2020",14.156,14.156,14.156,14.156,58.90K,-2.60%
"Mar 27, 2020",14.534,14.66,14.84,14.345,54.39K,-0.97%
"Mar 26, 2020",14.676,14.77,14.98,14.4,52.83K,-1.32%
"Mar 25, 2020",14.873,14.415,14.93,14.205,78.77K,4.32%
"Mar 24, 2020",14.257,13.32,14.435,13.22,109.94K,7.51%
"Mar 23, 2020",13.261,12.615,13.33,12.29,74.90K,7.07%
"Mar 20, 2020",12.385,12.125,13.095,12.005,81.76K,2.07%
"Mar 19, 2020",12.134,11.975,12.33,11.76,77.37K,3.08%
"Mar 18, 2020",11.772,12.61,12.905,11.64,122.77K,-5.79%
"Mar 17, 2020",12.495,12.86,13.23,12.11,111.38K,-2.50%
"Mar 16, 2020",12.816,15.1,15.245,11.77,148.46K,-11.61%
"Mar 13, 2020",14.5,15.825,15.89,14.425,162.45K,-9.40%
"Mar 12, 2020",16.005,16.72,16.91,15.505,147.26K,-4.60%
"Mar 11, 2020",16.776,16.875,17.11,16.66,56.85K,-1.06%
"Mar 10, 2020",16.955,17.02,17.2,16.79,76.90K,-0.58%
"Mar 09, 2020",17.054,17.49,17.615,16.55,128.27K,-1.21%
"Mar 06, 2020",17.263,17.45,17.575,17.015,94.55K,-0.75%
"Mar 05, 2020",17.393,17.23,17.465,17.15,53.48K,0.85%
"Mar 04, 2020",17.246,17.205,17.335,17.075,67.25K,0.34%
"Mar 03, 2020",17.188,16.665,17.48,16.665,114.57K,2.68%
"Mar 02, 2020",16.739,16.5,17.06,16.445,104.98K,1.71%
"Feb 28, 2020",16.457,17.76,17.885,16.4,221.54K,-7.21%
"Feb 27, 2020",17.735,17.945,18.16,17.63,122.38K,-0.78%
"Feb 26, 2020",17.874,18.035,18.205,17.785,1.16K,-1.95%
"Feb 25, 2020",18.229,18.665,18.665,17.91,1.23K,-3.67%
"Feb 24, 2020",18.923,18.675,18.96,18.585,1.00K,1.85%
"Feb 21, 2020",18.579,18.44,18.665,18.415,0.99K,1.15%
"Feb 20, 2020",18.367,18.415,18.455,18.255,0.86K,0.04%
"Feb 19, 2020",18.359,18.2,18.455,18.2,0.45K,0.92%
"Feb 18, 2020",18.192,17.76,18.24,17.76,0.56K,0.23%
"Feb 17, 2020",18.15,17.725,18.215,17.67,129.96K,2.11%
"Feb 14, 2020",17.775,17.675,17.825,17.675,0.04K,0.65%
"Feb 13, 2020",17.66,17.575,17.715,17.575,0.09K,0.70%
"Feb 12, 2020",17.537,17.62,17.62,17.48,0.15K,-0.57%
"Feb 11, 2020",17.638,17.77,17.77,17.595,0.04K,-1.05%
"Feb 10, 2020",17.826,17.765,17.855,17.725,0.07K,0.52%
"Feb 07, 2020",17.733,17.77,17.83,17.725,0.04K,-0.69%
"Feb 06, 2020",17.857,17.635,17.905,17.635,0.07K,1.21%
"Feb 05, 2020",17.643,17.585,17.7,17.56,0.04K,0.24%
"Feb 04, 2020",17.6,17.745,17.755,17.585,0.08K,-0.63%
"Feb 03, 2020",17.712,18.135,18.135,17.64,0.05K,-1.88%
"Jan 31, 2020",18.052,18.07,18.07,18.07,0.02K,0.11%
"Jan 30, 2020",18.032,18.032,18.032,18.032,96.96K,3.12%
"Jan 29, 2020",17.487,17.44,17.575,17.28,63.16K,0.17%
"Jan 28, 2020",17.458,18.095,18.115,17.42,110.54K,-3.31%
"Jan 27, 2020",18.056,18.26,18.375,18.04,67.72K,-0.31%
"Jan 24, 2020",18.113,17.8,18.145,17.74,68.05K,1.59%
"Jan 23, 2020",17.829,17.835,17.91,17.59,69.27K,0.01%
"Jan 22, 2020",17.828,17.785,17.93,17.675,57.76K,0.11%
"Jan 21, 2020",17.808,18.04,18.155,17.62,135.96K,0.00%
"Jan 20, 2020",17.808,18.04,18.155,17.62,135.96K,-1.47%
"Jan 17, 2020",18.073,17.95,18.185,17.905,69.18K,0.75%
"Jan 16, 2020",17.939,18.01,18.055,17.875,58.31K,-0.27%
"Jan 15, 2020",17.988,17.8,18.055,17.755,73.76K,1.39%
"Jan 14, 2020",17.742,17.975,17.985,17.69,84.39K,-1.41%
"Jan 13, 2020",17.996,18.13,18.13,17.935,59.33K,-0.60%
"Jan 10, 2020",18.105,17.92,18.175,17.86,80.66K,0.94%
"Jan 09, 2020",17.936,18.12,18.225,17.815,101.36K,-1.27%
"Jan 08, 2020",18.167,18.45,18.895,18.085,180.48K,-1.23%
"Jan 07, 2020",18.393,18.185,18.47,17.975,111.96K,1.18%
"Jan 06, 2020",18.179,18.17,18.55,18.045,136.41K,0.15%
"Jan 03, 2020",18.151,18.07,18.325,18.04,110.02K,0.58%
"Jan 02, 2020",18.046,17.905,18.15,17.83,90.11K,0.70%
"Dec 31, 2019",17.921,17.97,18.2,17.87,62.11K,-0.44%
"Dec 30, 2019",18.001,17.86,18.02,17.83,62.95K,0.56%
"Dec 27, 2019",17.9,17.925,18.005,17.77,0.21K,-0.31%
"Dec 26, 2019",17.956,17.795,18.1,17.785,0.22K,0.76%
"Dec 24, 2019",17.821,17.465,17.81,17.455,0.08K,2.05%
"Dec 23, 2019",17.463,17.25,17.46,17.25,0.06K,1.62%
"Dec 20, 2019",17.184,17.09,17.215,17.09,0.11K,0.40%
"Dec 19, 2019",17.116,16.92,17.115,16.92,0.05K,0.62%
"Dec 18, 2019",17.01,17.075,17.075,16.98,0.09K,-0.15%
"Dec 17, 2019",17.036,17.09,17.115,17.045,0.01K,-0.24%
"Dec 16, 2019",17.077,16.93,17.085,16.93,0.01K,0.59%
"Dec 13, 2019",16.976,16.985,16.985,16.95,0.00K,0.38%
"Dec 12, 2019",16.912,16.895,17.095,16.8,0.19K,0.61%
"Dec 11, 2019",16.81,16.84,16.875,16.84,0.00K,0.88%
"Dec 10, 2019",16.664,16.664,16.664,16.664,0.00K,0.39%
"Dec 09, 2019",16.6,16.595,16.595,16.595,0.01K,0.26%
"Dec 06, 2019",16.557,16.825,16.825,16.55,0.03K,-2.71%
"Dec 05, 2019",17.019,16.905,16.995,16.905,0.04K,0.82%
"Dec 04, 2019",16.881,17.2,17.2,16.9,0.02K,-1.88%
"Dec 03, 2019",17.204,17.05,17.22,17.035,0.06K,1.70%
"Dec 02, 2019",16.916,17.025,17.025,16.87,0.02K,-0.84%
"Nov 29, 2019",17.06,17.06,17.06,17.06,0,-0.27%
"Nov 28, 2019",17.106,17.06,17.125,16.935,69.20K,0.57%
"Nov 27, 2019",17.009,17.009,17.009,17.009,26.89K,-0.51%
"Nov 26, 2019",17.096,16.84,17.125,16.84,0.76K,0.93%
"Nov 25, 2019",16.939,16.995,17,16.88,0.48K,-0.67%
"Nov 22, 2019",17.054,17.13,17.245,17.02,0.30K,-0.36%
"Nov 21, 2019",17.116,17.21,17.21,17.065,0.24K,-0.29%
"Nov 20, 2019",17.166,17.12,17.22,17.065,0.37K,-0.02%
"Nov 19, 2019",17.169,17.08,17.2,17,0.34K,0.69%
"Nov 18, 2019",17.051,17.015,17.08,16.795,0.14K,0.31%
"Nov 15, 2019",16.999,17.08,17.08,16.88,0.10K,-0.46%
"Nov 14, 2019",17.078,17,17.115,16.945,0.15K,0.68%
"Nov 13, 2019",16.963,16.815,17,16.815,0.26K,1.33%
"Nov 12, 2019",16.74,16.73,16.835,16.68,0.09K,-0.66%
"Nov 11, 2019",16.852,16.815,16.955,16.69,0.17K,-0.11%
"Nov 08, 2019",16.87,17.13,17.13,16.71,0.86K,-1.14%
"Nov 07, 2019",17.065,17.655,17.69,17,0.31K,-3.34%
"Nov 06, 2019",17.654,17.635,17.66,17.45,0.10K,0.18%
"Nov 05, 2019",17.623,18.115,18.115,17.6,0.17K,-2.76%
"Nov 04, 2019",18.123,18.195,18.21,18.035,0.05K,0.08%
"Nov 01, 2019",18.109,18.115,18.2,18,0.07K,-0.08%
"Oct 31, 2019",18.124,17.99,18.165,17.975,0.59K,1.13%
"Oct 30, 2019",17.921,17.87,17.99,17.735,0.23K,0.50%
"Oct 29, 2019",17.831,17.87,17.905,17.605,78.57K,-0.25%
"Oct 28, 2019",17.876,18.065,18.145,17.785,81.92K,-0.28%
"Oct 25, 2019",17.926,17.835,18.35,17.8,133.99K,0.69%
"Oct 24, 2019",17.804,17.575,17.86,17.485,76.01K,1.27%
"Oct 23, 2019",17.58,17.55,17.63,17.515,51.19K,0.46%
"Oct 22, 2019",17.5,17.58,17.68,17.44,56.64K,-0.58%
"Oct 21, 2019",17.602,17.615,17.895,17.53,76.35K,0.14%
"Oct 18, 2019",17.578,17.57,17.62,17.42,48.12K,-0.19%
"Oct 17, 2019",17.612,17.415,17.665,17.33,62.37K,1.06%
"Oct 16, 2019",17.427,17.43,17.49,17.18,80.64K,0.25%
"Oct 15, 2019",17.384,17.695,17.765,17.37,71.96K,-1.84%
"Oct 14, 2019",17.71,17.59,17.735,17.455,48.68K,0.95%
"Oct 11, 2019",17.544,17.54,17.785,17.37,102.67K,-0.33%
"Oct 10, 2019",17.602,17.8,17.935,17.455,93.95K,-1.17%
"Oct 09, 2019",17.81,17.775,18,17.72,67.68K,0.62%
"Oct 08, 2019",17.7,17.49,17.86,17.305,91.07K,0.91%
"Oct 07, 2019",17.54,17.665,17.7,17.435,35.22K,-0.48%
"Oct 04, 2019",17.625,17.63,17.745,17.33,59.58K,-0.29%
"Oct 03, 2019",17.676,17.63,17.845,17.515,70.00K,-0.04%
"Oct 02, 2019",17.683,17.31,17.73,17.24,70.48K,2.20%
"Oct 01, 2019",17.302,17.045,17.375,16.94,82.42K,1.79%
"Sep 30, 2019",16.998,17.59,17.66,16.98,96.15K,-3.70%
"Sep 27, 2019",17.652,17.885,17.96,17.345,134.22K,-1.19%
"Sep 26, 2019",17.864,17.915,18.05,17.76,0.52K,-0.89%
"Sep 25, 2019",18.024,18.67,18.695,17.865,0.22K,-2.99%
"Sep 24, 2019",18.579,18.64,18.71,18.285,0.16K,-0.44%
"Sep 23, 2019",18.661,17.85,18.685,17.85,0.13K,4.84%
"Sep 20, 2019",17.799,17.805,17.98,17.8,0.07K,-0.20%
"Sep 19, 2019",17.835,17.785,17.93,17.67,0.10K,-0.19%
"Sep 18, 2019",17.869,18.06,18.06,17.57,0.16K,-1.21%
"Sep 17, 2019",18.088,17.835,18.09,17.835,0.02K,0.63%
"Sep 16, 2019",17.974,17.775,17.94,17.775,0.06K,2.62%
"Sep 13, 2019",17.515,18.005,18.2,17.43,0.30K,-3.37%
"Sep 12, 2019",18.125,18.13,18.44,18.08,0.78K,0.05%
"Sep 11, 2019",18.116,18.18,18.18,18.05,0.04K,-0.08%
"Sep 10, 2019",18.131,18,18.185,18,0.01K,0.08%
"Sep 09, 2019",18.116,18.095,18.205,18.08,0.06K,0.28%
"Sep 06, 2019",18.065,18.6,18.795,18.09,0.20K,-3.66%
"Sep 05, 2019",18.752,19.51,19.51,18.73,0.20K,-3.80%
"Sep 04, 2019",19.493,19.32,19.425,19.32,0.05K,1.60%
"Sep 03, 2019",19.186,18.585,19.19,18.47,0.06K,-0.27%
"Sep 02, 2019",19.237,18.52,19.395,18.365,199.68K,5.16%
"Aug 30, 2019",18.293,18.42,18.42,18.405,0.04K,0.10%
"Aug 29, 2019",18.274,18.274,18.274,18.274,161.56K,-0.49%
"Aug 28, 2019",18.364,18.18,18.52,18.065,1.68K,0.91%
"Aug 27, 2019",18.199,17.67,18.22,17.655,0.41K,2.91%
"Aug 26, 2019",17.685,17.46,17.78,17.46,0.77K,1.30%
"Aug 23, 2019",17.458,17.05,17.5,17.005,0.34K,2.18%
"Aug 22, 2019",17.086,17.095,17.145,16.965,0.10K,-0.65%
"Aug 21, 2019",17.197,17.14,17.215,17.08,0.07K,0.02%
"Aug 20, 2019",17.194,16.925,17.22,16.925,0.12K,1.23%
"Aug 19, 2019",16.985,17.15,17.15,16.87,0.14K,-1.03%
"Aug 16, 2019",17.162,17.21,17.23,17.12,0.05K,-0.53%
"Aug 15, 2019",17.254,17.24,17.355,17.16,0.08K,-0.42%
"Aug 14, 2019",17.326,17.005,17.32,16.925,0.28K,1.75%
"Aug 13, 2019",17.028,17.35,17.525,16.56,0.47K,-0.51%
"Aug 12, 2019",17.116,17.035,17.18,16.88,0.19K,0.84%
"Aug 09, 2019",16.974,17.03,17.175,16.97,0.03K,-0.01%
"Aug 08, 2019",16.976,17.155,17.2,16.875,0.15K,-1.51%
"Aug 07, 2019",17.237,16.525,17.275,16.525,0.09K,4.56%
"Aug 06, 2019",16.485,16.535,16.54,16.415,0.05K,0.32%
"Aug 05, 2019",16.433,16.285,16.565,16.285,0.04K,0.76%
"Aug 02, 2019",16.309,16.245,16.33,16.14,0.06K,0.57%
"Aug 01, 2019",16.217,16.04,16.395,16.04,0.02K,-1.38%
"Jul 31, 2019",16.444,16.525,16.525,16.35,0.02K,-0.95%
"Jul 30, 2019",16.601,16.601,16.601,16.601,57.74K,0.98%
"Jul 29, 2019",16.44,16.42,16.5,16.36,62.06K,0.26%
"Jul 26, 2019",16.397,16.455,16.55,16.355,80.58K,-0.09%
"Jul 25, 2019",16.411,16.62,16.685,16.345,121.09K,-1.29%
"Jul 24, 2019",16.626,16.435,16.68,16.35,84.63K,0.91%
"Jul 23, 2019",16.476,16.38,16.575,16.205,111.41K,0.40%
"Jul 22, 2019",16.411,16.255,16.455,16.195,98.27K,1.33%
"Jul 19, 2019",16.195,16.385,16.625,16.08,173.87K,-0.02%
"Jul 18, 2019",16.198,16.005,16.385,15.96,149.09K,1.42%
"Jul 17, 2019",15.971,15.585,16.03,15.555,111.24K,1.87%
"Jul 16, 2019",15.678,15.415,15.735,15.34,128.87K,2.04%
"Jul 15, 2019",15.365,15.24,15.43,15.185,67.64K,0.85%
"Jul 12, 2019",15.236,15.135,15.27,15.07,49.16K,0.59%
"Jul 11, 2019",15.146,15.265,15.345,15.12,60.63K,-0.53%
"Jul 10, 2019",15.226,15.135,15.315,15.07,73.72K,0.52%
"Jul 09, 2019",15.147,15.035,15.155,14.965,49.64K,0.64%
"Jul 08, 2019",15.05,15.05,15.15,14.985,47.62K,0.33%
"Jul 05, 2019",15.001,15.365,15.37,14.915,109.25K,0.00%
"Jul 04, 2019",15.001,15.365,15.37,14.915,109.25K,-2.18%
"Jul 03, 2019",15.336,15.37,15.51,15.24,66.80K,0.64%
"Jul 02, 2019",15.238,15.16,15.365,15.07,71.31K,0.30%
"Jul 01, 2019",15.193,15.315,15.345,15.155,70.00K,-0.96%
"Jun 28, 2019",15.341,15.3,15.385,15.245,57.10K,0.31%
"Jun 27, 2019",15.294,15.34,15.355,15.205,74.82K,-0.27%
"Jun 26, 2019",15.335,15.36,15.375,15.195,0.38K,-0.05%
"Jun 25, 2019",15.342,15.48,15.535,15.315,0.47K,-0.49%
"Jun 24, 2019",15.418,15.4,15.485,15.33,0.30K,0.57%
"Jun 21, 2019",15.331,15.495,15.585,15.195,0.40K,-1.28%
"Jun 20, 2019",15.529,15.19,15.515,15.16,0.22K,3.57%
"Jun 19, 2019",14.994,15,15.205,14.945,0.09K,-0.23%
"Jun 18, 2019",15.029,14.86,15.06,14.86,0.08K,1.12%
"Jun 17, 2019",14.863,14.885,14.905,14.795,0.04K,0.16%
"Jun 14, 2019",14.839,14.935,15.08,14.815,0.07K,-0.58%
"Jun 13, 2019",14.926,14.78,14.905,14.78,0.12K,0.95%
"Jun 12, 2019",14.786,14.8,14.87,14.785,0.17K,0.08%
"Jun 11, 2019",14.774,14.715,14.81,14.67,0.24K,0.68%
"Jun 10, 2019",14.674,14.855,14.855,14.665,0.37K,-2.60%
"Jun 07, 2019",15.065,14.91,15.11,14.895,0.03K,0.83%
"Jun 06, 2019",14.941,14.97,14.995,14.915,0.32K,0.78%
"Jun 05, 2019",14.826,14.89,14.97,14.8,0.03K,0.12%
"Jun 04, 2019",14.808,14.785,14.805,14.745,0.01K,0.19%
"Jun 03, 2019",14.78,14.68,14.855,14.68,0.01K,1.18%
"May 31, 2019",14.607,14.68,14.68,14.68,0.01K,0.53%
"May 30, 2019",14.53,14.53,14.53,14.53,58.64K,0.83%
"May 29, 2019",14.411,14.325,14.45,14.32,72.67K,0.64%
"May 28, 2019",14.32,14.545,14.61,14.265,105.61K,0.00%
"May 27, 2019",14.32,14.545,14.61,14.265,105.61K,-1.61%
"May 24, 2019",14.555,14.575,14.595,14.52,40.68K,-0.40%
"May 23, 2019",14.613,14.42,14.635,14.4,68.45K,1.14%
"May 22, 2019",14.449,14.42,14.48,14.37,36.91K,0.27%
"May 21, 2019",14.41,14.435,14.46,14.35,47.47K,-0.24%
"May 20, 2019",14.445,14.395,14.46,14.355,44.60K,0.40%
"May 17, 2019",14.388,14.545,14.555,14.38,63.19K,-1.04%
"May 16, 2019",14.539,14.79,14.825,14.515,69.18K,-1.84%
"May 15, 2019",14.812,14.8,14.865,14.765,43.23K,0.00%
"May 14, 2019",14.812,14.78,14.865,14.745,47.64K,0.24%
"May 13, 2019",14.777,14.775,14.815,14.615,63.99K,-0.09%
"May 10, 2019",14.79,14.75,14.85,14.74,45.82K,0.12%
"May 09, 2019",14.773,14.845,14.875,14.705,59.56K,-0.60%
"May 08, 2019",14.862,14.92,14.99,14.835,53.11K,-0.43%
"May 07, 2019",14.926,14.91,14.955,14.81,55.91K,-0.01%
"May 06, 2019",14.927,14.96,14.99,14.77,64.55K,-0.34%
"May 03, 2019",14.978,14.62,14.995,14.6,84.55K,2.47%
"May 02, 2019",14.617,14.69,14.735,14.57,64.59K,-0.76%
"May 01, 2019",14.729,14.975,14.985,14.62,85.72K,-1.70%
"Apr 30, 2019",14.984,14.94,15.04,14.835,62.08K,0.34%
"Apr 29, 2019",14.933,15.115,15.115,14.905,65.25K,-0.77%
"Apr 26, 2019",15.049,14.965,15.075,14.9,0.67K,0.86%
"Apr 25, 2019",14.92,14.92,15.015,14.86,0.25K,-0.24%
"Apr 24, 2019",14.956,14.82,14.995,14.78,0.13K,0.86%
"Apr 23, 2019",14.829,14.995,15.025,14.735,0.23K,-1.25%
"Apr 22, 2019",15.016,15.02,15.065,15,0.09K,0.11%
"Apr 18, 2019",14.999,14.965,15.015,14.955,0.24K,0.13%
"Apr 17, 2019",14.979,15.005,15.095,14.965,0.08K,0.15%
"Apr 16, 2019",14.956,14.99,15.005,14.875,0.17K,-0.43%
"Apr 15, 2019",15.021,14.98,15.03,14.845,0.10K,0.09%
"Apr 12, 2019",15.008,14.97,15.08,14.97,0.14K,0.65%
"Apr 11, 2019",14.911,15.25,15.255,14.9,0.19K,-2.48%
"Apr 10, 2019",15.29,15.23,15.28,15.205,0.09K,0.20%
"Apr 09, 2019",15.259,15.28,15.3,15.235,0.06K,-0.03%
"Apr 08, 2019",15.263,15.13,15.27,15.13,0.12K,0.87%
"Apr 05, 2019",15.132,15.175,15.21,15.125,0.02K,-0.02%
"Apr 04, 2019",15.135,15.045,15.2,14.965,0.04K,-0.12%
"Apr 03, 2019",15.153,15.19,15.19,15.085,0.01K,0.28%
"Apr 02, 2019",15.111,15.1,15.135,15.035,0.05K,-0.24%
"Apr 01, 2019",15.148,15.175,15.2,15.115,0.01K,-0.05%
"Mar 29, 2019",15.156,15.06,15.06,15.06,0.00K,0.91%
"Mar 28, 2019",15.019,15.019,15.019,15.019,86.59K,-1.82%
"Mar 27, 2019",15.298,15.425,15.475,15.255,58.95K,-0.85%
"Mar 26, 2019",15.429,15.545,15.56,15.39,53.10K,-0.89%
"Mar 25, 2019",15.567,15.405,15.59,15.385,50.18K,1.04%
"Mar 22, 2019",15.407,15.475,15.55,15.365,53.66K,-0.19%
"Mar 21, 2019",15.437,15.485,15.65,15.38,72.41K,0.78%
"Mar 20, 2019",15.318,15.36,15.565,15.265,65.90K,-0.35%
"Mar 19, 2019",15.372,15.345,15.45,15.32,39.61K,0.33%
"Mar 18, 2019",15.322,15.315,15.425,15.22,44.45K,-0.01%
"Mar 15, 2019",15.324,15.185,15.39,15.165,58.86K,1.01%
"Mar 14, 2019",15.171,15.455,15.47,15.135,69.84K,-1.84%
"Mar 13, 2019",15.456,15.44,15.55,15.435,46.36K,0.28%
"Mar 12, 2019",15.413,15.33,15.49,15.31,53.98K,0.91%
"Mar 11, 2019",15.274,15.32,15.365,15.225,47.79K,-0.49%
"Mar 08, 2019",15.349,15.055,15.385,15.015,73.17K,2.05%
"Mar 07, 2019",15.04,15.1,15.13,14.985,61.27K,-0.30%
"Mar 06, 2019",15.085,15.15,15.175,15.055,56.77K,-0.13%
"Mar 05, 2019",15.105,15.115,15.175,15.06,67.84K,0.00%
"Mar 04, 2019",15.105,15.225,15.295,15.075,90.70K,-0.99%
"Mar 01, 2019",15.256,15.63,15.665,15.165,102.86K,-2.42%
"Feb 28, 2019",15.634,15.77,15.86,15.605,65.41K,-0.84%
"Feb 27, 2019",15.766,15.98,16.01,15.735,69.16K,-0.71%
"Feb 26, 2019",15.879,15.88,15.93,15.78,0.50K,0.03%
"Feb 25, 2019",15.875,15.91,16,15.875,0.26K,-0.53%
"Feb 22, 2019",15.96,15.855,15.98,15.83,0.24K,0.71%
"Feb 21, 2019",15.848,16.095,16.095,15.805,0.49K,-2.32%
"Feb 20, 2019",16.225,16.055,16.22,16.03,0.43K,1.32%
"Feb 19, 2019",16.013,15.82,16.02,15.79,0.18K,0.29%
"Feb 18, 2019",15.967,15.785,15.98,15.715,115.09K,1.12%
"Feb 15, 2019",15.79,15.59,15.81,15.59,0.16K,1.38%
"Feb 14, 2019",15.575,15.6,15.64,15.51,0.04K,-0.79%
"Feb 13, 2019",15.699,15.695,15.82,15.565,0.05K,-0.26%
"Feb 12, 2019",15.74,15.845,15.845,15.845,0.01K,0.00%
"Feb 11, 2019",15.74,15.86,15.875,15.75,0.01K,-0.75%
"Feb 08, 2019",15.859,15.78,15.87,15.78,0.04K,0.63%
"Feb 07, 2019",15.76,15.715,15.765,15.685,0.03K,0.07%
"Feb 06, 2019",15.749,15.85,15.85,15.79,0.01K,-0.84%
"Feb 05, 2019",15.883,15.88,15.91,15.88,0.00K,-0.28%
"Feb 04, 2019",15.928,15.83,15.83,15.83,0.01K,-0.32%
"Feb 01, 2019",15.979,15.979,15.979,15.979,69.77K,-0.87%
"Jan 31, 2019",16.12,16.08,16.08,16.08,0.02K,0.91%
"Jan 30, 2019",15.974,15.974,15.974,15.974,80.54K,0.85%
"Jan 29, 2019",15.839,15.755,15.925,15.725,60.00K,0.47%
"Jan 28, 2019",15.765,15.755,15.83,15.61,57.72K,0.42%
"Jan 25, 2019",15.699,15.32,15.765,15.3,80.95K,2.61%
"Jan 24, 2019",15.3,15.37,15.405,15.245,47.64K,-0.52%
"Jan 23, 2019",15.38,15.345,15.445,15.275,56.86K,0.36%
"Jan 22, 2019",15.325,15.375,15.385,15.195,82.30K,0.00%
"Jan 21, 2019",15.325,15.365,15.375,15.195,82.30K,-0.48%
"Jan 18, 2019",15.399,15.585,15.605,15.35,55.59K,-0.88%
"Jan 17, 2019",15.536,15.625,15.645,15.48,54.25K,-0.65%
"Jan 16, 2019",15.638,15.62,15.685,15.52,49.14K,0.12%
"Jan 15, 2019",15.62,15.69,15.735,15.575,61.68K,-0.42%
"Jan 14, 2019",15.686,15.64,15.7,15.585,48.11K,0.19%
"Jan 11, 2019",15.656,15.625,15.78,15.59,65.33K,0.08%
"Jan 10, 2019",15.643,15.8,15.83,15.585,63.41K,-0.58%
"Jan 09, 2019",15.735,15.715,15.825,15.63,78.69K,0.14%
"Jan 08, 2019",15.713,15.725,15.745,15.56,64.41K,-0.27%
"Jan 07, 2019",15.756,15.8,15.88,15.68,54.18K,-0.19%
"Jan 04, 2019",15.786,15.805,15.955,15.645,99.94K,-0.07%
"Jan 03, 2019",15.797,15.63,15.815,15.55,90.48K,0.95%
"Jan 02, 2019",15.649,15.55,15.68,15.385,89.23K,0.70%
"Dec 31, 2018",15.54,15.46,15.575,15.39,53.73K,0.67%
"Dec 28, 2018",15.436,15.295,15.46,15.285,60.78K,1.15%
"Dec 27, 2018",15.26,15.07,15.26,15.02,0.18K,1.20%
"Dec 26, 2018",15.079,14.76,15.195,14.76,0.38K,2.09%
"Dec 24, 2018",14.771,14.655,14.77,14.655,0.02K,0.85%
"Dec 21, 2018",14.646,14.795,14.795,14.63,0.05K,-1.13%
"Dec 20, 2018",14.814,14.595,14.85,14.595,0.12K,0.29%
"Dec 19, 2018",14.771,14.82,14.82,14.61,0.04K,0.78%
"Dec 18, 2018",14.656,14.69,14.715,14.65,0.02K,-0.39%
"Dec 17, 2018",14.714,14.595,14.7,14.595,0.05K,0.85%
"Dec 14, 2018",14.59,14.615,14.63,14.56,0.03K,-1.45%
"Dec 13, 2018",14.805,14.76,14.79,14.76,0.02K,0.01%
"Dec 12, 2018",14.804,14.625,14.82,14.625,0.04K,1.55%
"Dec 11, 2018",14.578,14.7,14.76,14.58,0.02K,0.16%
"Dec 10, 2018",14.555,14.58,14.595,14.565,0.05K,-0.63%
"Dec 07, 2018",14.647,14.565,14.65,14.565,0.04K,1.28%
"Dec 06, 2018",14.462,14.41,14.495,14.39,0.01K,-0.52%
"Dec 05, 2018",14.537,14.455,14.525,14.455,0.05K,-0.40%
"Dec 04, 2018",14.595,14.56,14.575,14.545,0.02K,0.98%
"Dec 03, 2018",14.453,14.4,14.565,14.4,0.04K,1.93%
"Nov 30, 2018",14.18,14.33,14.35,14.12,0.04K,-1.23%
"Nov 29, 2018",14.356,14.356,14.356,14.356,78.09K,-0.11%
"Nov 28, 2018",14.372,14.155,14.4,14.125,0.75K,1.67%
"Nov 27, 2018",14.136,14.27,14.31,14.11,0.42K,-0.85%
"Nov 26, 2018",14.257,14.345,14.445,14.245,0.43K,-0.21%
"Nov 23, 2018",14.287,14.515,14.555,14.205,0.41K,0.31%
"Nov 22, 2018",14.243,14.46,14.485,14.165,101.36K,-2.06%
"Nov 21, 2018",14.542,14.34,14.575,14.315,0.30K,1.61%
"Nov 20, 2018",14.311,14.43,14.5,14.28,0.14K,-0.92%
"Nov 19, 2018",14.444,14.425,14.455,14.38,0.10K,0.15%
"Nov 16, 2018",14.422,14.33,14.43,14.265,0.27K,0.82%
"Nov 15, 2018",14.304,14.145,14.345,14.13,0.35K,1.27%
"Nov 14, 2018",14.124,14.04,14.185,13.925,0.27K,0.72%
"Nov 13, 2018",14.023,14.035,14.115,13.98,0.40K,-0.22%
"Nov 12, 2018",14.054,14.175,14.22,14.01,0.17K,-0.92%
"Nov 09, 2018",14.184,14.41,14.415,14.13,0.53K,-1.96%
"Nov 08, 2018",14.467,14.48,14.57,14.415,0.23K,-0.99%
"Nov 07, 2018",14.612,14.6,14.715,14.6,0.14K,0.47%
"Nov 06, 2018",14.543,14.705,14.715,14.54,0.06K,-1.01%
"Nov 05, 2018",14.691,14.8,14.8,14.65,0.20K,-0.72%
"Nov 02, 2018",14.798,14.725,14.955,14.715,0.43K,-0.16%
"Nov 01, 2018",14.821,14.305,14.85,14.3,0.39K,3.47%
"Oct 31, 2018",14.324,14.43,14.43,14.3,0.18K,-1.24%
"Oct 30, 2018",14.504,14.535,14.535,14.475,0.08K,0.43%
"Oct 29, 2018",14.442,14.72,14.78,14.405,93.78K,-1.76%
